"3;2010;DEERE (USA);3720;1128;ABL;X;09176;000;1;32"
"3;2010;AGCO (F);MF7480;3040;AEN;X;09176;000;1;120"
"3;2010;AGCO (F);MF 5455;3040;AHB;X;09176;000;1;86"
"3;2010;AGCO (D);FENDT 718 VARIO;8749;ABH;X;09176;000;1;133"
"3;2010;AGCO (D);FENDT 210P VARIO;8749;ACX;X;09176;000;1;73"
"3;2010;CLAAS;AXOS 330;932;ABP;X;09176;000;1;68"
"3;2010;CLAAS;UNBEKANNT;932;000;X;09176;000;2;268"
"3;2010;VALTRA (FIN);UNBEKANNT;9407;000;X;09176;000;1;93"
"3;2010;KUBOTA (J);UNBEKANNT;7113;000;X;09176;000;1;73"
"3;2010;AGCO (D);FENDT 820 VARIO;8749;ABF;X;09177;000;1;152"
"3;2010;AGCO (D);FENDT 412 VARIO;8749;ABP;X;08425;000;1;91"
"3;2010;KUBOTA (J);UNBEKANNT;7113;000;X;07137;000;1;9"
"3;2010;AGCO (D);FENDT 310 VARIO;8749;AAH;X;07138;000;1;73"
"3;2010;AGCO (D);FENDT 210V VARIO;8749;ADG;X;07138;000;1;73"
"3;2010;CNH (L);T7030;4117;AIB;X;07138;000;1;150"
"3;2010;SAME (I);;88190;ADO;X;07138;000;1;26"
"4;2010;CLAAS;ARION 640;932;ABD;X;06535;000;1;129"
"5;2010;CLAAS;AXION 850;932;AAH;X;08437;000;1;187"
"5;2010;CLAAS;ARION 640;932;ABD;X;08437;000;2;129"
"3;2010;ARGO (I);POWERFARM 90..,C 90 MAX;2141;ACS;X;06635;000;1;61"
"3;2010;AGCO (F);6480;3040;AEZ;X;06635;000;1;120"
"3;2010;AGCO (D);FENDT 718 VARIO;8749;ABH;X;06635;000;1;133"
"3;2010;ARGO (I);POWERFARM 90..,C 90 MAX;2141;ACS;X;06635;000;1;61"
"3;2010;CNH (L);T6020;4117;AGC;X;09175;000;1;82"
"3;2010;CNH (L);JX90;5047;ALY;X;09175;000;1;65"
"3;2010;DEERE (USA);6430;1128;AJB;X;09175;000;1;88"
"3;2010;AGCO (D);FENDT 309 VARIO;8749;AAG;X;09175;000;1;69"
"3;2010;AGCO (D);FENDT 412 VARIO;8749;ABO;X;09175;000;1;91"
"3;2010;CLAAS;AXOS 320;932;ABO;X;09176;000;1;64"
"3;2010;CNH (L);JX60;5047;AOB;X;09176;000;1;44"
"3;2010;SAME DEUTZ-FAHR;AGROTRON TTV 610;8819;ACL;X;09176;000;1;121"
"3;2010;FENDT,XAVER;FARMER 280 S;517;294;X;09176;000;1;55"
"3;2010;CNH (L);JX60;5047;AOB;X;09176;000;1;44"
"3;2010;AGCO (D);FENDT 820 VARIO;8749;ABF;X;09176;000;1;152"
"3;2010;CNH (L);JX60;5047;AOB;X;09176;000;1;44"
"3;2010;CNH (L);6150 CVT;5047;AHN;X;09176;000;1;111"
"3;2010;CNH (L);TD5010;4117;ANV;X;09176;000;1;44"
"6;2010;CNH (L);TD5040;4117;ALU;X;06631;000;1;65"
"6;2010;KUBOTA (J);B 2230;7113;AAP;X;06631;000;1;15"
"6;2010;CLAAS;ARION 540;932;AAS;X;06631;000;1;115"
"6;2010;DEERE (USA);6830 STANDARD;1128;AJY;X;06631;000;1;105"
"6;2010;AGCO (D);FENDT 415 VARIO;8749;ABT;X;06631;000;1;113"
"6;2010;CNH (L);NEW HOLLAND T7050;4117;AIL;X;06631;000;1;177"
"6;2010;CNH (L);T5050;4117;ALF;X;06631;000;1;71"
"6;2010;AGCO (D);FENDT 209 VARIO;8749;ADL;X;06631;000;1;67"
"3;2010;DEERE (USA);6430;1128;AJB;X;09189;000;1;88"
"3;2010;SAME DEUTZ-FAHR;AGROTRON M 650,-PROFILINE;40410;ACC;X;09189;000;1;135"
"3;2010;SAME (I);AGRO.K610,IRON,R6.,XM 115;88190;ADB;X;03357;000;1;87"
"3;2010;KUBOTA (J);UNBEKANNT;7113;000;X;09190;000;1;43"
"3;2010;AGCO (D);FENDT 415 VARIO;8749;ABT;X;09190;000;1;113"
"3;2010;AGCO (D);FENDT 311 VARIO;8749;AAI;X;09190;000;1;84"
"3;2010;LINDNER (A);GEOTRAC 63, GEOTRAC 73;6012;AAH;X;09190;000;1;55"
"3;2010;CNH (L);JX90;5047;ALY;X;09263;000;1;65"
"3;2010;CNH (L);JX70;5047;AOD;X;09263;000;1;53"
"3;2010;REFORM-WERKE (A);UNBEKANNT;6010;000;X;09263;000;1;52"
"3;2010;SAME DEUTZ-FAHR;AGROTRON TTV 610;8819;ACL;X;09373;000;1;121"
"3;2010;SAME DEUTZ-FAHR;AGROTRON M 650,-PROFILINE;8819;ACC;X;09374;000;1;135"
"3;2010;SAME DEUTZ-FAHR;;8819;ACF;X;09374;000;1;97"
"3;2010;AGCO (D);FENDT 820 VARIO;8749;ABF;X;09374;000;1;152"
"3;2010;DEERE (USA);5070M;1128;AIX;X;09374;000;1;52"
"3;2010;SAME (I);;88190;ADI;X;09374;000;1;63"
"3;2010;AGCO (D);FENDT 718 VARIO;8749;ABH;X;09374;000;1;133"
"3;2010;CNH (L);JX60;5047;AOB;X;09374;000;1;44"
"3;2010;CLAAS;UNBEKANNT;932;000;X;09374;000;1;56"
"3;2010;DEERE (USA);6230 STANDARD;1128;AJO;X;09374;000;1;81"
"4;2010;SAME (I);;88190;ADG;X;06631;000;1;73"
"4;2010;CNH (L);T6070,T6090;4117;AGH;X;06631;000;1;123"
"3;2010;AGCO (D);FENDT 312 VARIO;8749;AAJ;X;06431;000;1;91"
"2;2010;CLAAS;UNBEKANNT;932;000;X;16071;000;1;268"
"2;2010;ISEKI (J);UNBEKANNT;7112;000;X;16072;000;1;20"
"2;2010;DEERE (USA);6430 STANDARD;1128;AJQ;X;16073;000;1;84"
"2;2010;DEERE (USA);6630 STANDARD;1128;AJR;X;16073;000;1;95"
"2;2010;DEERE (USA);6230 STANDARD,6225CLASSIC;1128;AFS;X;16073;000;1;69"
"2;2010;SONST  HERSTELLER;UNBEKANNT;901;000;X;16073;000;1;24"
"2;2010;YAGMUR TRIM (TK);UNBEKANNT;9985;000;X;16074;000;1;30"
"2;2010;CNH (L);T5050;4117;ALF;X;16074;000;1;71"
"2;2010;KIOTI/DAEDONG (ROK);UNBEKANNT;9986;000;X;16075;000;1;16"
