"5;2017;CNH (L);KOMPAKT 4075;5047;BAW;X;09371;000;1;63"
"5;2017;BCS (I);UNBEKANNT;4140;000;X;09371;000;1;35"
"1;2017;CNH (L);FARMALL 75C;5047;BBC;X;09372;000;1;55"
"1;2017;DEERE (USA);5055E;1128;AQI;X;09374;000;1;41"
"1;2017;DEERE (USA);6155M;1128;ATC;X;09374;000;1;114"
"1;2017;AGCO (D);FENDT 312 VARIO;8749;AIK;X;06533;000;1;90"
"1;2017;ISEKI (J);UNBEKANNT;7112;000;X;06631;000;1;18"
"1;2017;CNH (L);T4.75;4117;BBI;X;06631;000;1;55"
"1;2017;MULTIHOG;UNBEKANNT;901;000;X;06631;000;2;55"
"1;2017;AGCO (D);FENDT 313 VARIO;8749;AIH;X;06631;000;1;97"
"1;2017;SAME DEUTZ-FAHR;6150.4 AGROTRON;8819;AEF;X;06631;000;1;103"
"1;2017;VALTRA (FIN);UNBEKANNT;9407;000;X;06631;000;1;82"
"1;2017;AGCO (CH);MF 4709;1725;AAD;X;06632;000;1;68"
"1;2017;ISEKI (J);UNBEKANNT;7112;000;X;06632;000;1;27"
"1;2017;AGCO (D);FENDT 724 VARIO;8749;AIB;X;06632;000;1;174"
"1;2017;AGCO (D);FENDT 716 VARIO;8749;AIE;X;06633;000;1;120"
"1;2017;CLAAS TRACTOR (F);ARION 420;1451;AEK;X;06634;000;1;75"
"1;2017;AGCO (D);FENDT 724 VARIO;8749;AIB;X;06634;000;2;174"
"1;2017;AGCO (D);FENDT 1050 VARIO;8749;AIW;X;06634;000;1;383"
"1;2017;ISEKI (J);UNBEKANNT;7112;000;X;06634;000;1;27"
"1;2017;ISEKI (J);UNBEKANNT;7112;000;X;06635;000;1;27"
"1;2017;DEERE (USA);4066M,4066R;1128;AQE;X;06635;000;4;49"
"1;2017;DEERE (USA);6155R;1128;ASO;X;06635;000;1;144"
"1;2017;CLAAS TRACTOR (F);ARION 650;1451;ACX;X;06635;000;2;129"
"1;2017;SAME DEUTZ-FAHR;6130.4 AGROTRON,...;8819;AER;X;06636;000;1;92"
"1;2017;DEERE (USA);XUV 855D, XUV 855D S4;1128;AOJ;X;06636;000;1;17"
"1;2017;ISEKI (J);UNBEKANNT;7112;000;X;09672;000;1;12"
"1;2017;AGCO (D);FENDT 210 VARIO;8749;AFE;X;09672;000;1;34"
"1;2017;SAME (I);SAME VIRTUS 120, ...;88190;AFS;X;09673;000;1;86"
"1;2017;CNH (L);MAXXUM 130 CVX;5047;AYO;X;09673;000;1;110"
"1;2017;AGCO (D);FENDT 514 VARIO;8749;AGZ;X;09673;000;1;109"
"1;2017;KUKJE (ROK);UNBEKANNT;9991;000;X;09673;000;1;41"
"1;2017;AGCO (D);FENDT 516 VARIO;8749;AHA;X;09673;000;1;120"
"1;2017;KUBOTA (J);RTV-X900;7113;ABQ;X;09674;000;1;15"
"1;2017;SAME (I);SAME ARGON3 80, ...;88190;AGY;X;09674;000;1;55"
"1;2017;DEERE (USA);5065E;1128;AQK;X;09674;000;1;48"
"1;2017;CNH (L);PUMA 185;5047;BEM;X;09674;000;2;151"
"1;2017;AGCO (D);FENDT 313 VARIO;8749;AIH;X;09674;000;1;97"
"1;2017;AGCO (D);FENDT 209V VARIO;8749;AFL;X;09676;000;1;32"
"1;2017;CLAAS TRACTOR (F);ARION 440;1451;AEM;X;09676;000;1;86"
"1;2017;CNH (L);KOMPAKT 4095;5047;BAQ;X;09676;000;1;73"
"1;2017;AGCO (D);FENDT 722 VARIO;8749;AIG;X;09678;000;1;162"
"1;2017;AGCO (D);FENDT 313 VARIO;8749;AIH;X;09679;000;1;97"
"1;2017;SONST.KFZ-HERST.(MIT WMI);UNBEKANNT;901;000;X;09761;000;1;113"
"1;2017;DEERE (USA);3045R;1128;APO;X;09761;000;2;33"
"1;2017;KUBOTA (J);B2350;7113;ABL;X;09761;000;1;15"
"1;2017;KUBOTA (J);STW34;7113;ABP;X;09761;000;1;25"
"1;2017;AGCO (D);FENDT 516 VARIO;8749;AHA;X;09761;000;1;120"
"1;2017;AGCO (D);FENDT 211 VARIO;8749;AFG;X;09763;000;1;36"
"1;2017;AGCO (D);FENDT 516 VARIO;8749;AIL;X;09771;000;1;120"
"1;2017;CLAAS TRACTOR (F);ARION 440;1451;AEM;X;09771;000;1;86"
"1;2017;AGCO (D);FENDT 311 VARIO;8749;ALL;X;09771;000;1;269"
"1;2017;AGCO (D);FENDT 516 VARIO;8749;AIL;X;09771;000;1;120"
"1;2017;CNH (L);4110 PROFI CVT;5047;AZA;X;09771;000;1;96"
"1;2017;CNH (L);MAXXUM 130 CVX;5047;AYO;X;09771;000;1;110"
"1;2017;AGCO (D);FENDT 310 VARIO;8749;AIJ;X;09771;000;1;74"
"1;2017;DEERE (USA);6195R;1128;APQ;X;09771;000;1;173"
"1;2017;DEERE (USA);6145R;1128;ASP;X;09771;000;1;136"
"5;2017;DEERE (USA);6130R;1128;ASR;X;09371;000;1;110"
"5;2017;DEERE (USA);6095MC;1128;AUC;X;09371;000;1;70"
"1;2017;DEERE (USA);3045R;1128;APO;X;07137;000;1;33"
"1;2017;DEERE (USA);XUV 855D, XUV 855D S4;1128;AOJ;X;07140;000;1;17"
"1;2017;DEERE (USA);5055E;1128;AQI;X;07143;000;1;41"
"1;2017;CHANGZHOU DONGFENG (RC);UNBEKANNT;9983;000;X;07143;000;1;22"
"1;2017;ISEKI (J);UNBEKANNT;7112;000;X;07211;000;1;18"
"1;2017;KUBOTA (J);L 4240;7113;AAV;X;07211;000;1;33"
"1;2017;AGCO (D);FENDT 211V VARIO;8749;AFP;X;07235;000;1;36"
"1;2017;CNH (L);FARMALL 75C;5047;BBC;X;07235;000;1;55"
"1;2017;VALTRA (FIN);N174;9407;AAR;X;09372;000;1;122"
"1;2017;DEERE (USA);5055E;1128;AQI;X;09372;000;1;41"
