"1;2012;BCS (I);UNBEKANNT;4140;000;X;13076;000;1;36"
"1;2012;AGCO (D);FENDT 311 VARIO;8749;AAI;X;13076;000;1;84"
"1;2012;CNH (L);T5050;4117;ALF;X;13076;000;1;71"
"1;2012;VALTRA (FIN);UNBEKANNT;9407;000;X;13076;000;1;84"
"1;2012;CLAAS TRACTOR (F);AXION 850;1451;AAH;X;13076;000;1;187"
"1;2012;CLAAS TRACTOR (F);ARION 640;1451;AAL;X;13076;000;1;129"
"1;2012;MINSK TRAK-WERK (BY);UNBEKANNT;9318;000;X;13076;000;1;59"
"1;2012;KUBOTA (J);B1410;7113;213;X;13076;000;1;9"
"1;2012;AGCO (F);VALTRA S232, VALTRA S233;9407;AKL;X;13076;000;1;188"
"1;2012;DAEDONG (ROK);CK22,CK22H;9986;AAB;X;09162;000;1;16"
"1;2012;AGCO (D);FENDT 209V VARIO;8749;ADH;X;14522;000;1;67"
"1;2012;AGCO (D);FENDT 211 VARIO;8749;ADN;X;14522;000;2;74"
"1;2012;GOLDONI (I);UNBEKANNT;4058;000;X;05954;000;1;18"
"1;2012;SAME (I);SAME DORADO 3 70;88190;ADP;X;05954;000;1;53"
"1;2012;FOTON LOVOL;UNBEKANNT;9989;000;X;05958;000;1;37"
"1;2012;VALTRA (FIN);UNBEKANNT;9407;000;X;05958;000;1;101"
"3;2012;AGCO (D);FENDT 209V VARIO;8749;ADH;X;09663;000;1;67"
"3;2012;AGCO (D);FENDT 716 VARIO;8749;ABI;X;09671;000;1;123"
"1;2012;AGCO (D);FENDT 311 VARIO;8749;AAI;X;09774;000;1;84"
"1;2012;VALTRA (FIN);UNBEKANNT;9407;000;X;09774;000;1;55"
"1;2012;DEERE (USA);2520;1128;ABQ;X;09775;000;1;19"
"1;2012;CNH (L);T3040;4117;AOT;X;09775;000;1;40"
"1;2012;VALTRA (FIN);UNBEKANNT;9407;000;X;09775;000;1;113"
"1;2012;CNH (L);T5050;4117;ALF;X;05566;000;1;71"
"1;2012;CNH (L);TD5010;4117;ANV;X;05566;000;1;44"
"1;2012;AGCO (D);FENDT 720 VARIO;8749;AEQ;X;05566;000;1;148"
"1;2012;DEERE (USA);6190R;1128;AMH;X;05566;000;1;162"
"1;2012;ISEKI (J);UNBEKANNT;7112;000;X;05566;000;1;20"
"1;2012;AGCO (D);FENDT 208V VARIO;8749;ACT;X;09678;000;1;60"
"1;2012;AGCO (D);FENDT 312 VARIO;8749;AAJ;X;09679;000;1;91"
"1;2012;AGCO (D);FENDT 210F VARIO;8749;ACW;X;09679;000;1;73"
"1;2012;AGCO (D);FENDT 718 VARIO;8749;AEL;X;09679;000;1;129"
"1;2012;AGCO (D);FENDT 210 VARIO;8749;ADM;X;09679;000;1;73"
"1;2012;CNH (L);CASE IH CVX 150;5047;AFB;X;09679;000;1;111"
"1;2012;CNH (L);4130 PROFI/4110 PROFI;5047;AGT;X;09679;000;1;97"
"1;2012;AGCO (D);FENDT 311 VARIO;8749;AAI;X;05566;000;1;84"
"1;2012;CLAAS TRACTOR (F);ARION 530;1451;AAZ;X;05570;000;1;97"
"1;2012;DEERE (USA);4520;1128;AGM;X;05570;000;1;39"
"1;2012;DEERE (USA);6430 PREMIUM;1128;AJK;X;05570;000;1;103"
"1;2012;KUBOTA (J);B 2530;7113;AAQ;X;05570;000;1;16"
"1;2012;CLAAS TRACTOR (F);AXION 810;1451;AAB;X;05570;000;1;150"
"1;2012;AGCO (D);FENDT 718 VARIO;8749;AEL;X;05570;000;1;129"
"1;2012;AGCO (D);FENDT 724 VARIO;8749;AER;X;05570;000;1;174"
"1;2012;DEERE (USA);6170R;1128;AMG;X;05754;000;1;147"
"1;2012;SAME (I);SAME ARGON3 65, ...;88190;AEB;X;05754;000;1;46"
"1;2012;KUBOTA (J);L4240;7113;AAV;X;05754;000;1;33"
"1;2012;SONSTIGE;UNBEKANNT;900;000;X;05754;000;1;127"
"1;2012;CLAAS TRACTOR (F);CLAAS AXION 930;1451;ACZ;X;05754;000;1;259"
"1;2012;CLAAS TRACTOR (F);CLAAS AXION 950;1451;ADB;X;05754;000;1;306"
"1;2012;KUBOTA (J);STV40;7113;AAC;X;05754;000;1;27"
"1;2012;KUBOTA (J);BX2350;7113;AAF;X;05754;000;1;15"
"1;2012;KUBOTA (J);BX2350;7113;AAF;X;05754;000;1;15"
"1;2012;TEREX LANGENBURG;UNBEKANNT;1261;000;X;05754;000;1;44"
"1;2012;AGCO (D);FENDT 724 VARIO;8749;AER;X;05754;000;1;174"
"1;2012;KUKJE (ROK);UNBEKANNT;9991;000;X;05758;000;1;18"
"1;2012;AGCO (D);FENDT 718 VARIO;8749;AEL;X;05758;000;1;129"
"1;2012;KUKJE (ROK);UNBEKANNT;9991;000;X;05758;000;1;41"
"1;2012;CNH (L);TD5010;4117;ANV;X;05758;000;1;44"
"1;2012;YANMAR (J);UNBEKANNT;9987;000;X;05758;000;1;23"
"1;2012;DEERE (USA);6230 PREMIUM;1128;AJI;X;05758;000;1;85"
"1;2012;KUKJE (ROK);UNBEKANNT;9991;000;X;14524;000;1;35"
"1;2012;WERNER,TRIER-EHRANG;UNBEKANNT;6501;000;X;07235;000;1;150"
"1;2012;SAME (I);;88190;ADK;X;07235;000;1;37"
"1;2012;CNH (L);STEYR 6225;5047;ANI;X;07211;000;1;185"
"1;2012;CNH (L);QUANTUM 95N, ..95V;5047;AOP;X;07231;000;1;71"
"1;2012;SAME (I);;88190;ADK;X;07231;000;1;37"
"1;2012;DEERE (USA);6330 PREMIUM;1128;AJJ;X;07231;000;1;92"
"1;2012;CNH (L);KOMPAKT 4095;5047;AKM;X;07232;000;1;71"
"1;2012;CNH (L);JXU 95;5047;ALN;X;07232;000;1;71"
"1;2012;AGCO (D);FENDT 724 VARIO;8749;AER;X;07232;000;1;174"
"1;2012;AGCO (D);FENDT 722 VARIO;8749;AES;X;07232;000;1;163"
"1;2012;KUBOTA (J);B 2420;7113;ABC;X;07232;000;1;16"
"1;2012;DEERE (USA);6830;1128;AJE;X;07232;000;1;107"
"1;2012;AGCO (F);MF 7499;3040;AJQ;X;07232;000;2;167"
"1;2012;KUBOTA (J);STV32;7113;AAE;X;07232;000;1;22"
"1;2012;KUBOTA (J);B 2530;7113;AAQ;X;07232;000;1;16"
"1;2012;AGCO (F);MF 6485;3040;ACP;X;07232;000;1;130"
"1;2012;AGCO (F);MF 5455;3040;AHB;X;07232;000;1;86"
"1;2012;AGCO (F);MF 7480;3040;AKK;X;07232;000;1;116"
"1;2012;AGCO (F);MF 5455;3040;AHB;X;07232;000;1;86"
"1;2012;SAME (I);;88190;ADK;X;07232;000;1;37"
"1;2012;KUBOTA (J);BX2350;7113;AAF;X;07232;000;1;15"
"1;2012;AGCO (D);FENDT 716 VARIO;8749;ABI;X;07232;000;1;123"
"1;2012;KUBOTA (J);M8540;7113;AAN;X;07233;000;1;65"
"1;2012;DEERE (USA);UNBEKANNT;7597;000;X;07233;000;1;19"
"1;2012;DEERE (USA);2320;1128;ABP;X;07311;000;1;17"
"1;2012;DEERE (USA);UNBEKANNT;1128;000;X;15081;000;1;17"
"1;2012;FOTON LOVOL (RC);UNBEKANNT;9989;000;X;15081;000;1;32"
"1;2012;CNH (L);MAXXUM 140;5047;AGN;X;15081;000;1;123"
"1;2012;MINSK TRAK-WERK (BY);UNBEKANNT;9318;000;X;15081;000;1;44"
"1;2012;DEERE (USA);7530 PREMIUM;1128;AJX;X;15081;000;1;151"
"1;2012;CNH (L);T6070;4117;AHL;X;15081;000;1;123"
"1;2012;CLAAS TRACTOR (F);CLAAS AXOS 310;1451;ABI;X;15081;000;1;56"
"1;2012;FOTON;UNBEKANNT;9989;000;X;15082;000;1;29"
"1;2012;HOLMER;UNBEKANNT;6934;000;X;15082;000;2;450"
"1;2012;KUBOTA (J);STV40;7113;AAC;X;08116;000;1;27"
"1;2012;KUBOTA (J);STV32;7113;AAE;X;08116;000;1;22"
"1;2012;AGCO (D);FENDT 310 VARIO;8749;AAH;X;08116;000;1;73"
"1;2012;AGCO (D);FENDT 312 VARIO;8749;AAJ;X;08117;000;1;91"
"1;2012;AGCO (D);FENDT 311 VARIO;8749;AAI;X;08117;000;1;84"
"1;2012;AGCO (D);FENDT 311 VARIO;8749;AAI;X;08117;000;1;84"
"1;2012;AGCO (D);FENDT 208F VARIO;8749;ADC;X;08117;000;1;60"
"1;2012;AGCO (D);FENDT 718 VARIO;8749;AEL;X;08117;000;1;129"
"1;2012;AGCO (F);MF 7499;3040;AJQ;X;08118;000;1;167"
"1;2012;ISHIKAWAJIMA-SHIBAURA (J);UNBEKANNT;9981;000;X;08118;000;1;17"
"1;2012;DEERE (USA);5090G, 5090GH;1128;AIL;X;08118;000;1;68"
"1;2012;DAEDONG (ROK);CK22,CK22H;9986;AAB;X;08118;000;1;16"
"1;2012;YANMAR (J);UNBEKANNT;9987;000;X;08118;000;1;14"
"1;2012;ISHIKAWAJIMA-SHIBAURA (J);UNBEKANNT;9981;000;X;08118;000;1;15"
"1;2012;CNH (L);JX70;5047;AOD;X;08119;000;1;53"
"1;2012;SAME (I);;88190;ADG;X;08119;000;1;73"
"1;2012;AGCO (F);MF6455, MF6460;3040;AFZ;X;08119;000;1;86"
"1;2012;DEERE (USA);E-GATOR 4X2, GATOR TE;1128;AAX;X;08119;000;2;3"
"1;2012;DEERE (USA);GATOR 6X4 TH DIESEL;1128;AEQ;X;08119;000;2;14"
"1;2012;AGCO (D);FENDT 718 VARIO;8749;AEL;X;08119;000;1;129"
"1;2012;SONSTIGE;UNBEKANNT;900;000;X;08121;000;1;142"
"1;2012;LINDNER (A);UNBEKANNT;6012;000;X;08125;000;1;75"
"1;2012;SAME (I);SAME DORADO 3 70;88190;ADP;X;09679;000;1;53"
"1;2012;ISEKI (J);UNBEKANNT;7112;000;X;09761;000;1;18"
"1;2012;ISEKI (J);UNBEKANNT;7112;000;X;09761;000;1;34"
"1;2012;KUBOTA (J);BX2350;7113;AAF;X;09761;000;1;15"
"1;2012;SAME (I);;88190;ADK;X;09762;000;1;37"
"1;2012;FOTON;UNBEKANNT;9989;000;X;01055;000;1;18"
"1;2012;KUBOTA (J);B 1820;7113;AAX;X;01055;000;1;12"
"1;2012;DEERE (USA);GATOR XUV 855D;1128;ALL;X;01055;000;1;17"
"1;2012;AGCO (F);MF8690;3040;AKQ;X;01055;000;1;262"
"1;2012;CNH (L);6125 PROFI,6140 PROFI;5047;AHW;X;01056;000;1;123"
"1;2012;ISEKI (J);UNBEKANNT;7112;000;X;05515;000;1;17"
"1;2012;ISEKI (J);UNBEKANNT;7112;000;X;05515;000;1;30"
"1;2012;KUBOTA (J);B 2420;7113;ABC;X;05515;000;1;16"
"1;2012;DEERE (USA);6170R;1128;AMG;X;05554;000;1;147"
"1;2012;CNH (L);QUANTUM 65C;5047;AMY;X;05554;000;1;48"
"1;2012;AGCO (D);FENDT 820 VARIO;8749;ABF;X;05554;000;1;152"
"1;2012;AGCO (D);FENDT 712 VARIO;8749;ABL;X;05554;000;1;97"
"1;2012;SAME (I);;88190;ADK;X;05554;000;1;37"
"1;2012;AGCO (D);FENDT 208 VARIO;8749;ADK;X;05554;000;1;60"
