"6;2011;AGCO (D);FENDT 820 VARIO;8749;ABF;X;12073;000;1;152"
"6;2011;DEERE (USA);8345R;1128;AIH;X;12073;000;1;270"
"6;2011;CLAAS;UNBEKANNT;932;000;X;12073;000;1;330"
"6;2011;DEERE (USA);2320;1128;ABP;X;13071;000;1;17"
"6;2011;DEERE (USA);8345R;1128;AIH;X;13071;000;1;270"
"6;2011;KUBOTA (J);B 1620;7113;AAY;X;12073;000;1;10"
"6;2011;CLAAS TRACTOR (F);ELIOS 230;1451;ACB;X;12072;000;1;65"
"6;2011;CLAAS TRACTOR (F);UNBEKANNT;1451;000;X;12073;000;1;57"
"6;2011;MINSK TRAK-WERK (BY);UNBEKANNT;9318;000;X;12073;000;2;59"
"6;2011;AGCO (D);FENDT 820 VARIO;8749;ABF;X;12072;000;1;152"
"6;2011;CLAAS TRACTOR (F);UNBEKANNT;1451;000;X;12073;000;1;75"
"6;2011;DEERE (USA);7830;1128;ACO;X;12073;000;1;173"
"6;2011;ISEKI (J);UNBEKANNT;7112;000;X;12072;000;1;12"
"6;2011;CLAAS TRACTOR (F);UNBEKANNT;1451;000;X;12073;000;2;103"
"6;2011;CLAAS TRACTOR (F);UNBEKANNT;1451;000;X;12073;000;3;150"
"6;2011;DAIMLER (D);UNBEKANNT;1313;000;X;13004;000;1;130"
"6;2011;CNH (L);NEW HOLLAND T7.270;4117;ARJ;X;13071;000;1;198"
"6;2011;VALTRA (FIN);UNBEKANNT;9407;000;X;13071;000;1;101"
"6;2011;AGCO (F);MF 5435,MF 5445,MF 5455;3040;AGX;X;13076;000;1;74"
"6;2011;AGCO (D);FENDT 818 VARIO;8749;ABG;X;13071;000;1;137"
"6;2011;CLAAS TRACTOR (F);ARION 620C;1451;ABG;X;13072;000;1;103"
"6;2011;AGCO (D);FENDT 820 VARIO;8749;ABF;X;13072;000;1;152"
"6;2011;DEERE (USA);7530 PREMIUM;1128;AJX;X;13071;000;1;151"
"6;2011;CLAAS TRACTOR (F);AXOS 340;1451;ABL;X;13072;000;1;75"
"6;2011;CLAAS TRACTOR (F);AXION 810;1451;AAB;X;13072;000;1;150"
"6;2011;DEERE (USA);7930;1128;ACQ;X;13071;000;1;186"
"6;2011;MINSK TRAK-WERK (BY);UNBEKANNT;9318;000;X;13072;000;1;73"
"6;2011;SONST KFZ HERSTELLER;UNBEKANNT;900;000;X;13076;000;1;29"
"6;2011;DEERE (USA);8345R;1128;AIH;X;13075;000;1;270"
"6;2011;AGCO (D);FENDT 930 VARIO;8749;AAZ;X;13071;000;1;217"
"6;2011;DEERE (USA);8295R;1128;AIF;X;13073;000;1;237"
"6;2011;AGCO (D);FENDT 936 VARIO;8749;AAY;X;13071;000;1;261"
"6;2011;DEERE (USA);8320R;1128;AIG;X;13071;000;1;255"
"6;2011;AGCO (D);FENDT 936 VARIO;8749;AAY;X;13071;000;1;261"
"6;2011;CNH (L);CASE PUMA 225;5047;ANC;X;13076;000;1;185"
"6;2011;CNH (L);T5050;4117;ALF;X;13071;000;1;71"
"6;2011;DEERE (USA);7930;1128;ACQ;X;13071;000;1;186"
"6;2011;AGCO (D);FENDT 820 VARIO;8749;ABF;X;13071;000;3;152"
"6;2011;CNH (L);T3030/TCE45;4117;AOR;X;13071;000;1;35"
"6;2011;KUBOTA (J);BX2350;7113;AAF;X;13075;000;1;15"
