"3;2013;DEERE (USA);6150R;1128;AMO;X;16065;000;1;125"
"3;2013;AGCO (F);MF 5460;3040;AGK;X;16065;000;1;86"
"3;2013;DEERE (USA);6125M;1128;ANE;X;16066;000;1;92"
"3;2013;AGCO (F);MF8690;3040;AKQ;X;16066;000;1;262"
"3;2013;AGCO (D);FENDT 939 VARIO;8749;AEJ;X;16066;000;1;276"
"3;2013;AGCO (D);FENDT 716 VARIO;8749;AEV;X;16066;000;1;120"
"3;2013;DEERE (USA);6170M;1128;ANI;X;16067;000;1;125"
"3;2013;ARGO (I);UNBEKANNT;1211;000;X;16067;000;1;35"
"3;2013;AGCO (D);FENDT 724 VARIO;8749;AER;X;16067;000;1;174"
"3;2013;CNH (L);T6.175;4117;AUF;X;16067;000;1;122"
"3;2013;CLAAS;UNBEKANNT;932;000;X;16067;000;1;268"
"3;2013;CLAAS TRACTOR (F);AXION 940;1451;ADA;X;16067;000;1;282"
"3;2013;AGCO (D);FENDT 828 VARIO;8749;ADQ;X;16068;000;1;203"
"6;2013;CNH (L);T4.55;4117;AVH;X;09189;000;1;41"
"6;2013;AGCO (D);FENDT 718 VARIO;8749;AET;X;09189;000;1;133"
"6;2013;SAME (I);SAME DORADO 3 70;88190;ADP;X;09189;000;1;53"
"6;2013;AGCO (D);FENDT 516 VARIO;8749;AHA;X;09189;000;1;120"
"6;2013;AGCO (D);FENDT 207 VARIO;8749;ADJ;X;09189;000;1;52"
"6;2013;AGCO (D);FENDT 720 VARIO;8749;AEQ;X;09189;000;1;148"
"6;2013;AGCO (D);FENDT 310 VARIO;8749;AGU;X;09189;000;1;75"
"6;2013;LS MTRON (ROK);UNBEKANNT;9979;000;X;09189;000;1;44"
"6;2013;CNH (L);QUANTUM 75C;5047;ANA;X;09189;000;1;57"
"6;2013;DEERE (USA);8360R;1128;ALC;X;09190;000;1;291"
"6;2013;DEERE (USA);6115R;1128;AMR;X;09190;000;1;107"
"6;2013;SAME (I);100T1,100T2,100T3;88190;ADG;X;09190;000;1;73"
"6;2013;SAME (I);100T1,100T2,100T3;88190;ADG;X;09190;000;1;73"
"6;2013;AGCO (D);FENDT 516 VARIO;8749;AHA;X;09190;000;1;120"
"4;2013;KUBOTA (J);L 3200;7113;ABB;X;05119;000;1;23"
"4;2013;KUBOTA (J);M 7040;7113;AAI;X;05120;000;1;55"
"4;2013;LANGFELD;UNBEKANNT;6430;000;X;05124;000;1;88"
"4;2013;SAME (I);SAME DORADO 3 70;88190;ADP;X;05154;000;1;53"
"4;2013;CNH (L);NEW HOLLAND T7.250;4117;ASN;X;05154;000;1;173"
"4;2013;CLAAS TRACTOR (F);CLAAS ARION 410;1451;ABP;X;05154;000;2;90"
"4;2013;CLAAS TRACTOR (F);ARION 640;1451;ACW;X;05154;000;1;128"
"4;2013;SAME DEUTZ-FAHR;AGROTRON M 640,-PROFILINE;8819;ACB;X;05154;000;1;129"
"4;2013;CLAAS TRACTOR (F);AXION 850;1451;AAH;X;05154;000;1;187"
"4;2013;CARRARO (I);TTR 4400 HST;4027;272;X;05154;000;1;28"
"4;2013;CLAAS TRACTOR (F);CLAAS AXOS 310;1451;ABI;X;05154;000;1;56"
"4;2013;CLAAS TRACTOR (F);CLAAS AXOS 310;1451;ABI;X;05154;000;1;56"
"4;2013;AGCO (F);MF 5410;3040;AKS;X;05154;000;1;56"
"4;2013;AGCO (F);MF 7620;3040;AMK;X;05154;000;1;142"
"4;2013;AGCO (F);MF 7624;3040;AMM;X;05154;000;1;163"
"4;2013;SAME DEUTZ-FAHR;7250AGROTRON,SAME,R6.250;8819;ADO;X;05154;000;1;190"
"4;2013;SAME DEUTZ-FAHR;6190 AGROTRON,SAME L190,;8819;ADR;X;05154;000;1;142"
"4;2013;DEERE (USA);5070M;1128;AIX;X;05154;000;1;52"
"4;2013;DEERE (USA);6115R;1128;AMR;X;05154;000;1;107"
"4;2013;CNH (L);FARMALL 90U, FARMALL 95U;5047;AVT;X;05154;000;1;73"
"4;2013;DEERE (USA);6330 STANDARD,6325CLASSIC;1128;AFT;X;05154;000;1;77"
"4;2013;AGCO (D);FENDT 415 VARIO;8749;ABT;X;05154;000;1;113"
"4;2013;DEERE (USA);2720;1128;AGS;X;05158;000;1;22"
"4;2013;CNH (L);NEW HOLLAND T7.220;4117;ASL;X;05158;000;1;151"
"4;2013;DEERE (USA);3720;1128;ABL;X;05158;000;1;32"
"4;2013;DEERE (USA);GATOR XUV 855D;1128;ALL;X;05158;000;2;17"
"4;2013;CNH (L);NEW HOLLAND T7.250;4117;ASN;X;14524;000;1;173"
"4;2013;MAN TRUCK & BUS;UNBEKANNT;1516;000;X;14524;000;1;250"
"4;2013;AGCO (D);FENDT 930 VARIO;8749;AEA;X;14524;000;1;217"
"4;2013;CNH (L);UNBEKANNT;4117;AQK;X;14524;000;1;192"
"4;2013;MINSK TRAK-WERK (BY);UNBEKANNT;9318;000;X;14524;000;1;59"
"4;2013;KUBOTA (J);L 3200;7113;ABB;X;14524;000;1;23"
"4;2013;CNH (L);FARMALL 100U,FARMALL 105U;5047;AVU;X;14524;000;1;79"
"4;2013;KUBOTA (J);M 8540;7113;AAJ;X;14524;000;1;65"
"4;2013;AGCO (D);FENDT 936 VARIO;8749;AEI;X;14524;000;1;261"
"6;2013;SAME DEUTZ-FAHR;AGROTRON TTV 630,IRON 190;40410;ACS;X;09779;000;1;163"
"6;2013;SAME DEUTZ-FAHR;7250AGROTRON,SAME,R6.250;8819;ADO;X;09779;000;2;190"
"6;2013;AGCO (D);FENDT 412 VARIO;8749;ABO;X;09779;000;1;91"
"6;2013;AGCO (D);FENDT 714 VARIO;8749;AEU;X;09779;000;1;106"
"6;2013;AGCO (D);FENDT 516 VARIO;8749;AHA;X;09779;000;1;120"
"6;2013;DAEDONG (ROK);CK22,CK22H;9986;AAB;X;09779;000;1;16"
"6;2013;CNH (L);4110 PROFI, 4130 PROFI;5047;ATV;X;09779;000;1;96"
"6;2013;DEERE (USA);GATOR XUV 855D, -S4;1128;ALL;X;09779;000;1;17"
"6;2013;CNH (L);T7.170;4117;APO;X;09779;000;1;118"
"6;2013;AGCO (D);FENDT 310 VARIO;8749;AGU;X;09780;000;1;75"
"6;2013;AGCO (D);FENDT 415 VARIO;8749;ABT;X;09780;000;1;113"
"6;2013;CNH (L);T5050;4117;ALF;X;09780;000;1;71"
"6;2013;CNH (L);T6.140,T6.140;4117;AUB;X;09780;000;1;96"
"6;2013;AGCO (D);FENDT 209 VARIO;8749;ADL;X;09780;000;1;67"
"6;2013;KUBOTA (J);M9960;7113;ABE;X;09780;000;1;78"
"6;2013;SAME (I);100T1,100T2,100T3;88190;ADG;X;09780;000;1;73"
"6;2013;SAME (I);SAME DORADO 3 90;88190;AEJ;X;09780;000;1;70"
"6;2013;CARRARO (I);TIGRE 4000;4027;ACT;X;10042;000;1;23"
"3;2013;DEERE (USA);6115R;1128;AMR;X;08437;000;1;107"
"3;2013;DEERE (USA);6150R;1128;AMX;X;08437;000;1;125"
"3;2013;SAME (I);;88190;ADK;X;08437;000;1;37"
"3;2013;AGCO (D);FENDT 724 VARIO;8749;AER;X;08437;000;1;174"
"3;2013;SAME (I);SAME DORADO 3 70;88190;ADP;X;08437;000;1;53"
"3;2013;SAME DEUTZ-FAHR;7210AGROTRON,SAME,R6.210;8819;ADI;X;08437;000;1;163"
"3;2013;SAME DEUTZ-FAHR;7250AGROTRON,SAME,R6.250;8819;ADO;X;08437;000;1;190"
"3;2013;AGCO (F);MF6460, MF6470;3040;AGA;X;06534;000;1;94"
"3;2013;AGCO (D);FENDT 930 VARIO;8749;AEA;X;06534;000;1;217"
"3;2013;SAME (I);SAME DORADO 3 70;88190;ADP;X;06534;000;1;53"
"3;2013;AGCO (D);FENDT 724 VARIO;8749;AER;X;06535;000;1;174"
"3;2013;CLAAS TRACTOR (F);ARION 410;1451;ABM;X;06535;000;1;74"
"3;2013;CNH (L);T7.210;4117;APR;X;06535;000;1;147"
"3;2013;CLAAS TRACTOR (F);AXOS 310;1451;ABI;X;06535;000;1;56"
"3;2013;ISEKI (J);UNBEKANNT;7112;000;X;06535;000;1;18"
"3;2013;KUBOTA (J);B 2230;7113;AAP;X;06535;000;1;15"
"3;2013;DEERE (USA);5070M;1128;AIX;X;06535;000;1;52"
"3;2013;AGCO (D);FENDT 930 VARIO;8749;AEA;X;06611;000;1;217"
"3;2013;AGCO (D);FENDT 720 VARIO;8749;AEQ;X;06611;000;1;148"
"3;2013;AGCO (D);FENDT 724 VARIO;8749;AER;X;06611;000;1;174"
"3;2013;AGCO (D);FENDT 722 VARIO;8749;AES;X;06611;000;1;163"
"3;2013;AGCO (D);FENDT 313 VARIO;8749;AGW;X;06611;000;1;97"
"3;2013;AGCO (D);FENDT 412 VARIO;8749;ABP;X;06631;000;1;91"
"3;2013;DEERE (USA);6115M;1128;ANC;X;06631;000;1;85"
"3;2013;CNH (L);TD5010;4117;ANV;X;06631;000;1;44"
"3;2013;SAME (I);AGROTRON K 430, IRON 125;88190;ACX;X;06631;000;1;93"
"3;2013;CNH EUROPE HOLDING S A;UNBEKANNT;7608;000;X;06631;000;1;55"
"3;2013;CNH (L);JX95, FARMALL 95A;5047;AMA;X;06631;000;1;70"
"3;2013;AGCO (D);FENDT 415 VARIO;8749;ABT;X;06631;000;1;113"
"3;2013;CNH (L);TD5010;4117;AOB;X;06631;000;1;44"
"3;2013;DEERE (USA);7230R,7260R;1128;ALZ;X;16068;000;1;191"
"3;2013;DEERE (USA);5080R, 5080M;1128;AAQ;X;16068;000;1;60"
"3;2013;DEERE (USA);6170R;1128;AMD;X;16068;000;1;147"
"3;2013;FOTON LOVOL (RC);UNBEKANNT;9989;000;X;16069;000;1;18"
"4;2013;DEERE (USA);6830 STANDARD;1128;AJY;X;06440;000;1;105"
"4;2013;KUKJE (ROK);UNBEKANNT;9991;000;X;06440;000;1;21"
"4;2013;SAME (I);AGRO.K610,IRON,R6,XM 115;88190;AEO;X;06440;000;1;93"
"4;2013;DEERE (USA);6140R;1128;AMW;X;06440;000;1;118"
"4;2013;DEERE (USA);6140R;1128;AMN;X;06440;000;1;118"
"4;2013;FOTON LOVOL (RC);UNBEKANNT;9989;000;X;06531;000;1;18"
"4;2013;KUBOTA (J);BX2350;7113;AAF;X;06531;000;1;15"
"4;2013;AGCO (D);FENDT 415 VARIO;8749;ABT;X;06531;000;1;113"
"4;2013;KUBOTA (J);L 4100;7113;ABA;X;06532;000;1;31"
"4;2013;KUKJE (ROK);UNBEKANNT;9991;000;X;06532;000;1;21"
"4;2013;ISEKI (J);UNBEKANNT;7112;000;X;06532;000;1;28"
"4;2013;WELTE,UMKIRCH;UNBEKANNT;253;000;X;06533;000;1;173"
"4;2013;DEERE (USA);6115R;1128;AMR;X;06533;000;1;107"
"4;2013;DEERE (USA);6150R;1128;AMX;X;06533;000;1;125"
"4;2013;CLAAS TRACTOR (F);AXOS 320;1451;ABJ;X;06533;000;1;64"
"4;2013;AGCO (D);FENDT 828 VARIO;8749;ADQ;X;06533;000;1;203"
"4;2013;CNH (L);T5.95;4117;AWF;X;06533;000;1;73"
"4;2013;SAME (I);SAME FRUTTETO 3 S 90;88190;ADZ;X;06533;000;1;63"
"4;2013;SAME (I);AGROTRON K 410,IRON 100,.;88190;ACY;X;06534;000;1;73"
"4;2013;AGCO (D);FENDT 714 VARIO;8749;AEU;X;06534;000;1;106"
"4;2013;CLAAS TRACTOR (F);AXOS 340;1451;ABL;X;06534;000;1;75"
"4;2013;FOTON LOVOL (RC);UNBEKANNT;9989;000;X;06534;000;1;32"
"4;2013;HOLDER,METZINGEN;F7XX,L7XX;221;AAP;X;08317;000;1;57"
"4;2013;AGCO (D);FENDT 210V VARIO;8749;ADG;X;08317;000;1;73"
"4;2013;SAME (I);ARG.K610,XM115 U.A.;88190;AEN;X;08317;000;1;93"
"4;2013;AGCO (D);FENDT 211F VARIO;8749;ADE;X;08317;000;1;74"
"4;2013;DEERE (USA);5080G;1128;AIJ;X;08317;000;1;60"
"3;2013;DEERE (USA);6330 STANDARD,6325CLASSIC;1128;AFT;X;09371;000;1;77"
"3;2013;AGCO (F);MF 5440;3040;AKY;X;09371;000;1;75"
"3;2013;AGCO (D);FENDT 211 VARIO;8749;ADN;X;09371;000;1;74"
"3;2013;SAME DEUTZ-FAHR;AGROTRON TTV 420,........;8819;ADF;X;09371;000;1;91"
"3;2013;SAME (I);SAME SILVER 3 100 CONT...;4041;AEQ;X;09371;000;1;70"
"3;2013;DEERE (USA);GATOR XUV 855D;1128;ALL;X;07141;000;1;17"
"3;2013;DEERE (USA);6150R;1128;AMO;X;07141;000;1;125"
"3;2013;SAME (I);AGROTRON K 430,IRON 125,.;88190;ADA;X;07141;000;1;93"
"3;2013;ISEKI (J);UNBEKANNT;7112;000;X;07143;000;1;28"
"3;2013;DEERE (USA);3720;1128;ABL;X;07143;000;1;32"
"4;2013;DEERE (USA);3520;1128;ABK;X;13072;000;1;27"
"4;2013;DEERE (USA);6190R,6190RE;1128;AME;X;13072;000;1;162"
"4;2013;DEERE (USA);6210R,6210RE;1128;AMI;X;13072;000;1;177"
"4;2013;CNH (USA);UNBEKANNT;1172;000;X;13072;000;1;369"
"4;2013;CNH (L);CASE PUMA 230;5047;ATB;X;13072;000;1;192"
"4;2013;CNH (L);T3030/TCE45;4117;AOR;X;13072;000;1;35"
"4;2013;DEERE (USA);X 748-4WD;1128;AHD;X;13072;000;1;17"
"4;2013;DEERE (USA);6115R;1128;AMT;X;13072;000;1;99"
"4;2013;AGCO (D);FENDT 724 VARIO;8749;AER;X;13073;000;1;174"
"4;2013;DEERE (USA);8360R;1128;AKQ;X;13073;000;1;291"
"4;2013;DEERE (USA);5080GF, 5080GV;1128;AHL;X;13073;000;1;60"
