"5;2018;DEERE (USA);6145R;1128;AWE;X;09174;000;1;107"
"5;2018;DEERE (USA);5100R;1128;AUT;X;09174;000;1;82"
"5;2018;AGCO (D);FENDT 516 VARIO;8749;AKC;X;09174;000;1;120"
"5;2018;AGCO (D);FENDT 207 VARIO (300);8749;ALO;X;09175;000;1;53"
"5;2018;AGCO (D);FENDT 312 VARIO;8749;AKJ;X;09175;000;1;90"
"5;2018;DEERE (USA);6155R;1128;AWC;X;09175;000;1;114"
"5;2018;DEERE (USA);6130R;1128;AWI;X;09175;000;1;96"
"5;2018;AGCO (F);MF5608,MF5609,MF5610;3040;AOB;X;09175;000;1;36"
"5;2018;CLAAS TRACTOR (F);ARION 650,-660 CMATIC;1451;AHZ;X;09175;000;1;128"
"5;2018;CNH (L);CASE IH OPTUM 270 CVX;5047;BFC;X;09176;000;1;199"
"5;2018;CNH (L);MAXXUM 145,-CVX;5047;BQS;X;09176;000;1;128"
"5;2018;AGCO (D);FENDT 209 VARIO (302);8749;ALQ;X;05382;000;1;67"
"5;2018;AGCO (D);FENDT 211 VARIO (304);8749;ALS;X;05382;000;1;74"
"5;2018;ISEKI (J);UNBEKANNT;7112;000;X;05382;000;1;35"
"5;2018;HOLDER,METZINGEN;UNBEKANNT;221;000;X;05382;000;1;74"
"5;2018;SAME (I);SAME FRUTTETO S/V 105;88190;AHZ;X;05382;000;1;72"
"5;2018;CNH (L);T4.90F/LP/N/V;4128;BPE;X;07339;000;1;63"
"5;2018;AGCO (D);FENDT 211 VARIO (304);8749;ALS;X;07339;000;1;74"
"5;2018;CNH (L);QUANTUM 65V;5047;AOJ;X;07339;000;2;48"
"5;2018;CNH (L);FARMALL 95C;5047;BIV;X;07339;000;1;73"
"5;2018;CNH (L);UNBEKANNT;5047;000;X;07339;000;1;48"
"5;2018;CNH (L);UNBEKANNT;4128;000;X;07339;000;1;48"
"5;2018;ISEKI (J);UNBEKANNT;7112;000;X;08111;000;1;27"
"5;2018;CLAAS TRACTOR (F);ARION 550,-CMATIC;1451;AHV;X;08115;000;1;117"
"5;2018;CLAAS TRACTOR (F);ARION 420;1451;AIB;X;08115;000;1;72"
"5;2018;ISEKI (J);UNBEKANNT;7112;000;X;08115;000;1;27"
"5;2018;ISEKI (J);UNBEKANNT;7112;000;X;08115;000;1;28"
"5;2018;AGCO (D);FENDT 209 VARIO (302);8749;ALQ;X;08116;000;1;67"
"5;2018;MITSUBISHI (J);UNBEKANNT;7107;000;X;08116;000;1;15"
"5;2018;AGCO (D);FENDT 211 VARIO (304);8749;ALS;X;08116;000;1;74"
"5;2018;AGCO (D);FENDT 516 VARIO;8749;AKG;X;08116;000;1;120"
"5;2018;AGCO (D);FENDT 207 VARIO (300);8749;ALO;X;08116;000;1;53"
"5;2018;AGCO (D);FENDT 514 VARIO;8749;AKF;X;08116;000;1;110"
"5;2018;CARRARO (I);TRX-,TN6400,MAJOR...;4027;ADP;X;08116;000;1;41"
"5;2018;AGCO (D);FENDT 724 VARIO;8749;ALD;X;08117;000;1;174"
"5;2018;CLAAS TRACTOR (F);ARION 550,-CMATIC;1451;AHV;X;08117;000;1;117"
"5;2018;AGCO (D);FENDT 828 VARIO;8749;AJY;X;08117;000;1;211"
"5;2018;AGCO (D);FENDT 516 VARIO;8749;AKG;X;08117;000;1;120"
"7;2018;DEERE (USA);6250R;1128;AVU;X;09373;000;1;184"
"7;2018;DEERE (USA);6120R,6120M;1128;AWJ;X;09373;000;1;88"
"7;2018;SAME DEUTZ-FAHR;6185 AGROTRON,SPARK 185,.;8819;AHH;X;09274;000;1;133"
"7;2018;SAME DEUTZ-FAHR;7250 AGROTRON,MACH 250;8819;AHR;X;09274;000;1;174"
"7;2018;DEERE (USA);5100M,5090R;1128;AUV;X;09274;000;1;74"
"7;2018;DEERE (USA);6145R;1128;AWE;X;09274;000;1;107"
"7;2018;DEERE (USA);6145R,6145M;1128;AWD;X;09274;000;1;107"
"7;2018;AGCO (D);FENDT 210 VARIO (303);8749;ALR;X;09274;000;1;73"
"7;2018;DEERE (USA);3045R;1128;APO;X;09274;000;1;33"
"7;2018;CNH (L);PUMA 185;5047;BNG;X;09274;000;1;151"
"7;2018;DEERE (USA);6155R;1128;AWC;X;09274;000;1;114"
"7;2018;CNH (L);LUXXUM 100;5047;BJQ;X;09274;000;1;73"
"7;2018;AGCO (D);FENDT 936 VARIO;8749;ALL;X;09274;000;1;269"
"7;2018;CNH (L);T5.85;4128;BHP;X;09274;000;1;63"
"7;2018;CNH (L);T7.270 AC;4128;BNE;X;09274;000;1;191"
"7;2018;DEERE (USA);5125R;1128;AUR;X;09274;000;1;99"
"7;2018;DEERE (USA);6095RC,6095MC;1128;AWS;X;09275;000;1;70"
"7;2018;AGCO (F);MF 6716 S;3040;AVT;X;09275;000;1;134"
"7;2018;CLAAS TRACTOR (F);ARION 430;1451;AIC;X;09275;000;1;80"
"7;2018;KUBOTA (J);B 2420;7113;ABC;X;09275;000;1;16"
"7;2018;DEERE (USA);5075E, 5075M;1128;AVA;X;09275;000;1;55"
"7;2018;CNH (L);KOMPAKT 4075;5047;BJB;X;09275;000;1;55"
"7;2018;CNH (L);KOMPAKT 4085;5047;BJD;X;09275;000;1;63"
"7;2018;MAN TRUCK & BUS;UNBEKANNT;1516;000;X;09275;000;1;338"
"7;2018;DAIMLER (D);UNBEKANNT;1313;000;X;09275;000;1;220"
"7;2018;AGCO (F);MF 6716 S;3040;AVT;X;09275;000;1;134"
"7;2018;HANSA-MASCHINENBAU;UNBEKANNT;7744;000;X;09275;000;1;110"
"7;2018;AGCO (D);FENDT 514 VARIO;8749;AKB;X;06533;000;1;110"
"7;2018;CNH (L);T4.55S;4128;BRR;X;06534;000;1;41"
"7;2018;DEERE (USA);XUV835-,865-,E,M,R;1128;AYB;X;06534;000;1;39"
"7;2018;SAME (I);75T1 SW,75T2 SW,75T3 SW,.;88190;AID;X;06534;000;1;55"
"7;2018;DEERE (USA);6110R,6110M;1128;AWL;X;06534;000;1;81"
"7;2018;SAME (I);120T1 SW,120T1LW,...;88190;AII;X;06534;000;1;81"
"7;2018;AGCO (D);FENDT 930 VARIO;8749;ALH;X;06534;000;1;224"
"7;2018;DEERE (USA);5090M;1128;AUZ;X;06534;000;1;67"
"7;2018;SAME (I);88T1 SW,89T1SW,88T2 SW,..;88190;AIE;X;06534;000;1;62"
"3;2018;CNH (L);FARMALL 75C;5047;BOW;X;07135;000;1;55"
"3;2018;AGCO (F);MF 7718;3040;AQB;X;07135;000;1;141"
"3;2018;AGCO (CH);MF 4707;1725;AAT;X;07137;000;1;53"
"3;2018;ISEKI (J);UNBEKANNT;7112;000;X;07137;000;1;18"
"3;2018;CNH (L);FARMALL 95C;5047;BIV;X;07138;000;2;73"
"3;2018;DEERE (USA);6155R,6155M;1128;AWB;X;05562;000;1;114"
"3;2018;AGCO (D);FENDT 724 VARIO;8749;ALD;X;05562;000;1;174"
"3;2018;AGCO (D);FENDT 720 VARIO;8749;AKZ;X;05562;000;1;148"
"3;2018;AGCO (F);MF 7715 S;3040;AUB;X;05566;000;1;124"
"3;2018;CNH (L);T5.120;4128;BJP;X;05566;000;1;86"
"7;2018;SAME (I);95T1 SW,- LW,- HW,...;88190;AIK;X;06534;000;1;67"
"7;2018;ISEKI;UNBEKANNT;1491;000;X;06534;000;1;12"
"7;2018;ISEKI (J);UNBEKANNT;7112;000;X;06534;000;1;12"
"7;2018;SAME DEUTZ-FAHR;6130;8819;AHT;X;06534;000;1;98"
"7;2018;DEERE (USA);5067E;1128;AVB;X;06534;000;1;50"
"7;2018;SAME DEUTZ-FAHR;6160 AGROTRON,SAME L160,.;8819;ADL;X;06535;000;1;120"
"7;2018;AGCO (F);S274;9407;AVZ;X;06611;000;1;206"
"7;2018;AGCO (D);FENDT 828 VARIO;8749;AJX;X;06611;000;1;211"
"7;2018;AGCO (D);FENDT 516 VARIO;8749;AKG;X;06611;000;2;120"
"7;2018;AGCO (D);FENDT 936 VARIO;8749;ALL;X;06611;000;2;269"
"7;2018;AGCO (D);FENDT 939 VARIO;8749;ALN;X;06611;000;1;291"
"7;2018;DEERE (USA);6145R;1128;AWE;X;09275;000;1;107"
"7;2018;CNH (L);T5.100;4128;BJN;X;09275;000;1;79"
"7;2018;CNH (L);T6.165 AC;4128;BKI;X;09275;000;1;114"
"7;2018;SAME (I);75T1 SW,75T2 SW,75T3 SW,.;88190;AID;X;09275;000;1;55"
